gene_id	seqnames	start	end	width	strand
ENSG00000269608	chr19	53616802	53617254	453	+
ENSG00000269609	chr10	102449817	102461106	11290	+
ENSG00000269615	chr19	21940820	21941533	714	+
ENSG00000269621	chr1	151755541	151759911	4371	+
ENSG00000269622	chr16	35506592	35507170	579	-
ENSG00000269635	chr19	15221015	15222297	1283	-
ENSG00000269637	chr19	46219423	46219920	498	+
ENSG00000269646	chr19	52923382	52924075	694	+
ENSG00000269651	chr19	8173272	8175567	2296	+
ENSG00000269652	chr19	41221426	41222051	626	-
ENSG00000269653	chr19	38184376	38186265	1890	+
ENSG00000269656	chr19	47757036	47768840	11805	-
ENSG00000269662	chr19	23798924	23799477	554	-
ENSG00000269667	chr16	85981750	85984723	2974	+
ENSG00000269678	chr19	14886839	14887115	277	-
ENSG00000269680	chr19	6748293	6751467	3175	-
ENSG00000269681	chr19	51155288	51155624	337	-
ENSG00000269688	chr19	38844729	38845499	771	-
ENSG00000269692	chr9	39631046	39632416	1371	+
ENSG00000269693	chr19	12525720	12580975	55256	-
ENSG00000269694	chr19	18881680	18883376	1697	+
ENSG00000269696	chr19	56545566	56567411	21846	-
ENSG00000269699	chr19	56774552	56840729	66178	-
ENSG00000269706	chr19	49050217	49050846	630	-
ENSG00000269707	chr2	104853285	104926052	72768	+
ENSG00000269711	chr19	7678501	7682854	4354	+
ENSG00000269713	chr1	149054027	149103561	49535	-
ENSG00000269720	chr19	17390509	17394158	3650	-
ENSG00000269721	chr7	7742091	7742535	445	-
ENSG00000269729	chr19	46163893	46180647	16755	-
ENSG00000269732	chr1	439870	440232	363	+
ENSG00000269736	chr19	17452211	17452969	759	-
ENSG00000269737	chr1	1671990	1674397	2408	+
ENSG00000269741	chr19	50996018	51009581	13564	-
ENSG00000269742	chr19	22065828	22066398	571	-
ENSG00000269743	chrX	104099214	104157027	57814	-
ENSG00000269745	chr19	46228964	46230388	1425	-
ENSG00000269749	chr19	40048757	40090925	42169	-
ENSG00000269752	chr19	17613722	17614430	709	+
ENSG00000269755	chr19	12433103	12484816	51714	-
ENSG00000269758	chr19	53267870	53270932	3063	-
ENSG00000269761	chr19	7005012	7006074	1063	-
ENSG00000269763	chr19	7813615	7814425	811	-
ENSG00000269765	chr19	15515342	15516836	1495	-
ENSG00000269776	chr19	52425863	52426202	340	-
ENSG00000269779	chr19	20691336	20697615	6280	+
ENSG00000269782	chr19	15449548	15449608	61	+
ENSG00000269786	chr19	56922018	56922213	196	+
ENSG00000269787	chr19	14903232	14904138	907	-
ENSG00000269791	chrX	48402078	48411910	9833	-
ENSG00000269792	chr19	39532412	39534422	2011	+
ENSG00000269793	chr19	56690686	56799646	108961	+
ENSG00000269794	chr19	58319277	58320489	1213	+
ENSG00000269796	chr19	22422513	22426045	3533	+
ENSG00000269799	chr19	16801426	16801714	289	+
ENSG00000269800	chr19	41521043	41521989	947	-
ENSG00000269802	chr19	6343761	6362149	18389	-
ENSG00000269806	chr19	47615699	47626395	10697	-
ENSG00000269807	chr19	4347244	4354057	6814	-
ENSG00000269811	chr19	34645662	34646070	409	+
ENSG00000269813	chr19	7959123	7960012	890	+
ENSG00000269814	chr19	48513207	48513660	454	-
ENSG00000269815	chr19	17296196	17296695	500	-
ENSG00000269821	chr11	2608328	2699994	91667	-
ENSG00000269825	chr19	52650437	52653284	2848	-
ENSG00000269826	chr16	86347387	86349611	2225	+
ENSG00000269833	chrX	135236895	135237408	514	+
ENSG00000269834	chr19	52388842	52397766	8925	-
ENSG00000269836	chr19	17177511	17178476	966	-
ENSG00000269837	chr19	23255053	23257939	2887	-
ENSG00000269839	chr19	21225098	21245241	20144	-
ENSG00000269842	chr19	53761961	53764199	2239	+
ENSG00000269843	chr19	40831221	40837210	5990	-
ENSG00000269845	chr19	21750747	21753438	2692	+
ENSG00000269846	chr20	37095785	37097178	1394	+
ENSG00000269848	chr4	49524030	49524185	156	-
ENSG00000269855	chr19	58396090	58397079	990	+
ENSG00000269858	chr19	40798996	40808433	9438	+
ENSG00000269859	chr19	55475983	55476482	500	-
ENSG00000269867	chr19	57867038	57868172	1135	-
ENSG00000269873	chr19	54438010	54438346	337	-
ENSG00000269877	chr19	53787597	53788169	573	-
ENSG00000269881	chr16	249547	269943	20397	+
ENSG00000269883	chr14	77140683	77142996	2314	+
ENSG00000269885	chr19	20758440	20758952	513	+
ENSG00000269886	chr3	9812762	9813097	336	-
ENSG00000269887	chr1	164680085	164680799	715	+
ENSG00000269888	chr3	161429112	161429613	502	+
ENSG00000269889	chr3	169769649	169772043	2395	+
ENSG00000269890	chr1	228270443	228274397	3955	-
ENSG00000269891	chr10	97153045	97292637	139593	-
ENSG00000269892	chr12	6742985	6743641	657	+
ENSG00000269893	chr4	118278709	118279823	1115	+
ENSG00000269894	chr3	9935706	9936258	553	+
ENSG00000269895	chr11	86833068	86837615	4548	+
ENSG00000269896	chr1	2350414	2352820	2407	-
ENSG00000269897	chr10	22316388	22329542	13155	+
ENSG00000269898	chr16	85743287	85744225	939	+
ENSG00000269899	chr8	11846154	11846391	238	-
ENSG00000269900	chr9	35657751	35658018	268	-
ENSG00000269901	chr16	87362536	87367476	4941	+
ENSG00000269902	chrX	45764772	45765299	528	-
ENSG00000269903	chr12	57814494	57814926	433	+
ENSG00000269904	chrX	73524275	73563085	38811	-
ENSG00000269906	chr14	50662511	50663178	668	-
ENSG00000269907	chr9	96910076	96910405	330	+
ENSG00000269910	chr14	103694516	103695050	535	-
ENSG00000269911	chrX	72777608	72779097	1490	+
ENSG00000269915	chr11	708564	727047	18484	-
ENSG00000269916	chr12	85263544	85264457	914	+
ENSG00000269918	chr8	11104691	11106704	2014	-
ENSG00000269919	chr6	106100140	106100593	454	+
ENSG00000269921	chr4	56387625	56388153	529	+
ENSG00000269924	chr8	47527397	47528148	752	+
ENSG00000269925	chr1	7776383	7776775	393	+
ENSG00000269926	chr10	72274915	72275980	1066	-
ENSG00000269927	chr14	71141125	71143253	2129	-
ENSG00000269929	chr9	94176458	94177892	1435	+
ENSG00000269930	chr15	30616958	30617749	792	+
ENSG00000269931	chr20	12934877	12935783	907	-
ENSG00000269933	chr1	71005854	71006502	649	-
ENSG00000269934	chr1	228274584	228276066	1483	-
ENSG00000269935	chr16	87600526	87602190	1665	-
ENSG00000269937	chr16	2561471	2565096	3626	-
ENSG00000269938	chr12	123968023	123968579	557	-
ENSG00000269939	chr11	83185521	83187036	1516	-
ENSG00000269940	chr14	103694560	103695170	611	+
ENSG00000269941	chrX	41233633	41234283	651	+
ENSG00000269944	chr11	118415977	118416521	545	+
ENSG00000269945	chr14	71219100	71222724	3625	+
ENSG00000269946	chr9	94166289	94200627	34339	+
ENSG00000269947	chr17	8277763	8278436	674	+
ENSG00000269949	chr4	56960927	56961373	447	-
ENSG00000269950	chr21	16574718	16582637	7920	-
ENSG00000269951	chr15	77067654	77068325	672	-
ENSG00000269952	chr10	35210416	35210750	335	+
ENSG00000269954	chr8	11552488	11552991	504	-
ENSG00000269955	chr7	139341360	139422599	81240	+
ENSG00000269956	chr1	46538696	46570255	31560	+
ENSG00000269957	chr9	24545952	24591993	46042	+
ENSG00000269958	chr14	103696353	103697163	811	+
ENSG00000269959	chr19	51685363	51693456	8094	-
ENSG00000269961	chr5	65924629	65925135	507	-
ENSG00000269964	chr6	77690658	77926974	236317	+
ENSG00000269966	chr6	71295173	71417436	122264	-
ENSG00000269967	chr1	31851913	31921841	69929	-
ENSG00000269968	chr12	6537794	6538370	577	-
ENSG00000269970	chr9	122372605	122372825	221	+
ENSG00000269971	chr1	27773858	27774041	184	+
ENSG00000269972	chr22	30977516	30977858	343	-
ENSG00000269973	chr2	9936360	9939590	3231	+
ENSG00000269974	chr15	30648797	30649529	733	+
ENSG00000269976	chr2	20586248	20586686	439	-
ENSG00000269978	chr1	7700704	7700970	267	-
ENSG00000269980	chr12	123262060	123262402	343	+
ENSG00000269981	chr1	137682	137965	284	-
ENSG00000269982	chr3	9958717	9962539	3823	+
ENSG00000269983	chr5	70449636	70450353	718	+
ENSG00000269984	chr3	169777192	169780334	3143	-
ENSG00000269985	chr6	5451683	5458075	6393	-
ENSG00000269986	chr16	63066526	63066990	465	-
ENSG00000269987	chr22	30976515	30978848	2334	-
ENSG00000269989	chr18	63485601	63486018	418	+
ENSG00000269993	chrX	151182386	151182855	470	+
ENSG00000269994	chr9	87008455	87042126	33672	-
ENSG00000269997	chr12	123966077	123966629	553	-
ENSG00000269998	chr1	97933474	97941746	8273	-
ENSG00000270000	chr14	74471930	74472360	431	-
ENSG00000270001	chr20	23631826	23632316	491	-
ENSG00000270002	chr10	85644073	85648066	3994	+
ENSG00000270006	chr16	87317509	87318043	535	+
ENSG00000270008	chr13	32425358	32432954	7597	-
ENSG00000270011	chr19	9324174	9382617	58444	+
ENSG00000270012	chrX	49273054	49275768	2715	+
ENSG00000270015	chr15	30926514	30928407	1894	+
ENSG00000270016	chr15	30607695	30608193	499	-
ENSG00000270017	chr15	94855586	94857011	1426	-
ENSG00000270019	chr2	113888203	113889750	1548	-
ENSG00000270020	chr16	86520383	86523897	3515	-
ENSG00000270021	chr5	135399280	135401296	2017	+
ENSG00000270022	chr22	42615244	42615907	664	+
ENSG00000270024	chr8	66667596	66860472	192877	+
ENSG00000270025	chr10	48050282	48060016	9735	-
ENSG00000270028	chr12	123925461	123926083	623	-
ENSG00000270030	chr11	325703	326294	592	-
ENSG00000270031	chr1	27819983	27820341	359	+
ENSG00000270033	chr17	62272487	62282915	10429	-
ENSG00000270035	chr1	7698303	7698872	570	-
ENSG00000270036	chr15	76343642	76344365	724	+
ENSG00000270038	chr14	95644508	95645232	725	+
ENSG00000270039	chr12	57803838	57804415	578	+
ENSG00000270040	chr1	39206512	39206957	446	+
ENSG00000270048	chr12	123962555	123962817	263	-
ENSG00000270049	chr16	67481314	67505063	23750	+
ENSG00000270050	chrX	102599657	102659712	60056	-
ENSG00000270052	chrX	151497726	151498354	629	+
ENSG00000270055	chr15	30487963	30490313	2351	+
ENSG00000270058	chr16	86221423	86222729	1307	-
ENSG00000270059	chr3	65359268	65359717	450	-
ENSG00000270060	chr11	47168281	47169563	1283	-
ENSG00000270061	chr12	123969990	123970344	355	-
ENSG00000270062	chr14	50723777	50724272	496	-
ENSG00000270066	chr1	109100193	109100619	427	+
ENSG00000270067	chr5	112893333	112894001	669	+
ENSG00000270068	chr12	6723233	6723687	455	+
ENSG00000270069	chrX	45745211	45770274	25064	-
ENSG00000270071	chr21	16291791	16308133	16343	-
ENSG00000270072	chr11	47513605	47514889	1285	-
ENSG00000270073	chrY	9507596	9510175	2580	+
ENSG00000270074	chr8	12412827	12414373	1547	+
ENSG00000270075	chr10	104312141	104313881	1741	+
ENSG00000270076	chr8	11202965	11203671	707	+
ENSG00000270077	chr8	97144170	97144723	554	+
ENSG00000270082	chr16	87326987	87327584	598	+
ENSG00000270083	chr22	42089630	42090028	399	-
ENSG00000270084	chr1	173863248	173863941	694	+
ENSG00000270087	chr10	75279726	75401246	121521	-
ENSG00000270090	chr4	3544555	3548796	4242	+
ENSG00000270091	chr17	19896590	19897287	698	-
ENSG00000270093	chr21	16643529	16645065	1537	+
ENSG00000270094	chr1	228394290	228396967	2678	+
ENSG00000270095	chr12	123971457	123971714	258	-
ENSG00000270096	chr3	169794962	169796213	1252	+
ENSG00000270098	chr4	71434405	71437924	3520	-
ENSG00000270099	chr10	95860548	95924844	64297	+
ENSG00000270100	chr2	20678254	20678932	679	-
ENSG00000270103	chr1	28648600	28648730	131	+
ENSG00000270104	chr1	228384114	228385016	903	-
ENSG00000270105	chr11	322186	322727	542	-
ENSG00000270106	chr1	231528653	231819244	290592	+
ENSG00000270108	chr14	103687576	103688127	552	+
ENSG00000270110	chr1	228295911	228302998	7088	-
ENSG00000270111	chr10	10418739	10462349	43611	-
ENSG00000270112	chr18	46756487	46764408	7922	+
ENSG00000270114	chr7	154026287	154038604	12318	-
ENSG00000270115	chr1	33261212	33261680	469	+
ENSG00000270116	chr21	37100814	37101343	530	+
ENSG00000270117	chr11	65498010	65498405	396	-
ENSG00000270118	chr16	28454141	28454511	371	-
ENSG00000270120	chr16	50712844	50713589	746	+
ENSG00000270123	chr5	136080471	136080597	127	-
ENSG00000270124	chr16	85580009	85583571	3563	-
ENSG00000270127	chr15	100547765	100550153	2389	-
ENSG00000270130	chr12	123960717	123961244	528	-
ENSG00000270131	chr8	96140572	96140944	373	-
ENSG00000270132	chr8	133229056	133229697	642	+
ENSG00000270133	chr5	94611906	94618122	6217	-
ENSG00000270135	chr3	169793495	169793966	472	+
ENSG00000270136	chr1	19596979	19658056	61078	+
ENSG00000270137	chr8	132826179	132826903	725	+
ENSG00000270139	chr21	16417139	16419080	1942	-
ENSG00000270140	chr14	73905267	73905636	370	+
ENSG00000270141	chr3	169764520	169765060	541	-
ENSG00000270147	chr4	56396312	56396871	560	+
ENSG00000270149	chr1	160997957	161038962	41006	-
ENSG00000270154	chr8	12476462	12477122	661	+
ENSG00000270157	chr7	141662922	141663846	925	-
ENSG00000270159	chr16	85792415	85792933	519	+
ENSG00000270160	chr11	128614340	128615236	897	-
ENSG00000270164	chr19	41535183	41536904	1722	+
ENSG00000270165	chr16	67738588	67739922	1335	-
ENSG00000270166	chr9	84078584	84078857	274	+
ENSG00000270168	chr16	2988256	3002016	13761	+
ENSG00000270170	chr3	196942623	196943540	918	+
ENSG00000270171	chr1	7693124	7694844	1721	-
ENSG00000270174	chr6	5664985	5695272	30288	-
ENSG00000270175	chr12	53500162	53500936	775	-
ENSG00000270177	chr5	134226410	134227827	1418	+
ENSG00000270178	chr3	179804063	179804366	304	+
ENSG00000270179	chr11	113368478	113369117	640	+
ENSG00000270181	chr13	102807354	102872398	65045	+
ENSG00000270182	chr7	27158344	27158976	633	+
ENSG00000270184	chr16	85784382	85787617	3236	+
ENSG00000270185	chr15	21017800	21017816	17	-
ENSG00000270187	chr2	97386082	97386368	287	+
ENSG00000270188	chr1	237943724	237945275	1552	-
ENSG00000270189	chrX	53169097	53170914	1818	+
ENSG00000270190	chr2	111266868	111267473	606	-
ENSG00000270191	chr19	22298977	22299868	892	-
ENSG00000270192	chr10	57982285	57982993	709	+
ENSG00000270193	chr2	95616492	95617233	742	+
ENSG00000270194	chr3	37241789	37244177	2389	-
ENSG00000270195	chr4	1712821	1713622	802	+
ENSG00000270196	chr7	29551521	29552151	631	+
ENSG00000270200	chr7	148649547	148650240	694	+
ENSG00000270202	chr11	111107060	111107750	691	-
ENSG00000270204	chr11	114517864	114518371	508	+
ENSG00000270207	chr3	7606890	7607897	1008	-
ENSG00000270209	chr1	58552913	58553333	421	-
ENSG00000270210	chr2	28425945	28426719	775	+
ENSG00000270212	chr19	33283978	33285739	1762	-
ENSG00000270218	chr15	65026088	65026676	589	+
ENSG00000270222	chr16	59655602	59656336	735	+
ENSG00000270223	chrX	74009389	74011468	2080	-
ENSG00000270225	chr5	100052859	100053539	681	-
ENSG00000270226	chr22	17012404	17012932	529	+
ENSG00000270228	chr4	67718996	67724262	5267	-
ENSG00000270230	chr5	100046450	100046970	521	+
ENSG00000270231	chr1	120436353	120467739	31387	+
ENSG00000270232	chr5	100045928	100046374	447	-
ENSG00000270234	chr10	8724010	8724288	279	+
ENSG00000270236	chr9	69107926	69108217	292	-
ENSG00000270240	chr17	35868967	35885863	16897	+
ENSG00000270241	chr1	34276859	34277292	434	-
ENSG00000270242	chrY	11395699	11397076	1378	+
ENSG00000270243	chr5	172785262	172785424	163	-
ENSG00000270244	chr4	76886029	76886370	342	-
ENSG00000270246	chr15	25041918	25042428	511	+
ENSG00000270248	chr19	52110318	52110726	409	-
ENSG00000270249	chr7	102541501	102592444	50944	-
ENSG00000270251	chrX	120986388	120986639	252	+
ENSG00000270252	chr2	97348899	97349179	281	+
ENSG00000270255	chr8	19001627	19001950	324	+
ENSG00000270257	chr4	67638177	67638359	183	+
ENSG00000270258	chr10	45055656	45056268	613	+
ENSG00000270259	chr9	137286112	137287236	1125	+
ENSG00000270264	chr17	59885015	59885552	538	+
ENSG00000270265	chr4	151333775	151353224	19450	-
ENSG00000270268	chrX	79369364	79370165	802	-
ENSG00000270269	chr11	63632233	63632720	488	+
ENSG00000270270	chr19	19870723	19871299	577	-
ENSG00000270273	chr12	39539581	39539851	271	-
ENSG00000270275	chr8	54479597	54479963	367	-
ENSG00000270276	chr1	149854045	149861210	7166	-
ENSG00000270277	chr2	178548884	178550681	1798	+
ENSG00000270279	chr20	58754351	58756838	2488	+
ENSG00000270280	chrX	43000174	43000396	223	+
ENSG00000270281	chr19	34779412	34780021	610	-
ENSG00000270282	chr1	8512653	8513021	369	+
ENSG00000270285	chr3	48039267	48039490	224	+
ENSG00000270287	chr1	226411615	226412135	521	-
ENSG00000270289	chr2	180473137	180473419	283	-
ENSG00000270292	chr4	67725183	67726395	1213	-
ENSG00000270293	chr19	57150513	57150978	466	+
ENSG00000270294	chr10	109680442	109681041	600	+
ENSG00000270296	chr12	12771351	12771705	355	-
ENSG00000270299	chr20	646626	675800	29175	-
ENSG00000270300	chr10	119793589	119816642	23054	-
ENSG00000270301	chr15	28857882	28858398	517	-
ENSG00000270302	chr4	152308283	152309983	1701	-
ENSG00000270304	chr15	37253879	37254952	1074	+
ENSG00000270306	chr6	51385282	51385849	568	-
ENSG00000270307	chr5	100051920	100052597	678	-
ENSG00000270308	chrX	99656997	99657381	385	+
ENSG00000270313	chr16	85278820	85279035	216	-
ENSG00000270314	chr7	7735743	7736851	1109	-
ENSG00000270316	chr10	102854272	102901899	47628	+
ENSG00000270317	chr19	22501699	22501948	250	-
ENSG00000270318	chr16	33858896	33859352	457	-
ENSG00000270321	chr3	177954066	177959798	5733	-
ENSG00000270322	chr15	90281848	90282031	184	-
ENSG00000270323	chr11	73640479	73641037	559	+
ENSG00000270324	chr17	62978494	62978841	348	-
ENSG00000270325	chr19	19856975	19857527	553	+
ENSG00000270326	chr6	28319660	28319852	193	-
ENSG00000270328	chr8	56776283	56776874	592	+
ENSG00000270330	chr1	7942372	7942726	355	+
ENSG00000270332	chr9	104080024	104093073	13050	-
ENSG00000270333	chr10	109661814	109662050	237	+
ENSG00000270335	chr2	62348948	62350739	1792	-
ENSG00000270336	chr4	167741879	167742287	409	-
ENSG00000270339	chr1	146344006	146344790	785	-
ENSG00000270342	chr1	106544342	106544744	403	-
ENSG00000270343	chr14	81259565	81260239	675	-
ENSG00000270344	chr12	89525654	89548005	22352	+
ENSG00000270347	chr19	53657400	53658462	1063	-
ENSG00000270350	chr5	100050359	100050650	292	-
ENSG00000270352	chr10	63658074	63658521	448	+
ENSG00000270354	chr2	64208498	64208716	219	-
ENSG00000270356	chr15	22194885	22195317	433	-
ENSG00000270359	chr14	48319068	48319394	327	-
ENSG00000270361	chr1	154937370	154938059	690	+
ENSG00000270362	chr6	79233718	79236797	3080	+
ENSG00000270367	chr3	39285985	39287920	1936	+
ENSG00000270369	chr10	47484457	47484754	298	-
ENSG00000270371	chr14	105785505	105785831	327	-
ENSG00000270372	chr9	10948372	10948481	110	-
ENSG00000270377	chr3	32243847	32244018	172	-
ENSG00000270378	chr15	51351100	51351192	93	-
ENSG00000270379	chr17	35854946	35868891	13946	-
ENSG00000270380	chr1	110456505	110457354	850	-
ENSG00000270381	chr13	45263690	45263915	226	+
ENSG00000270382	chr6	52657373	52657651	279	+
ENSG00000270384	chr1	145431527	145431693	167	-
ENSG00000270385	chr16	87892955	87893735	781	+
ENSG00000270387	chr4	147916529	147917386	858	-
ENSG00000270388	chr5	100051133	100051916	784	-
ENSG00000270390	chr2	142947300	142948086	787	-
ENSG00000270392	chr1	120432204	120434052	1849	-
ENSG00000270393	chr22	19018043	19018916	874	-
ENSG00000270394	chr4	116298876	116300320	1445	+
ENSG00000270395	chr12	31254361	31254445	85	-
ENSG00000270397	chrX	120952344	120952595	252	+
ENSG00000270400	chr13	83145540	83145903	364	+
ENSG00000270401	chr16	33965655	33966091	437	-
ENSG00000270402	chr19	19708965	19710465	1501	+
ENSG00000270403	chr11	117668483	117668858	376	+
ENSG00000270405	chr7	152366763	152367015	253	+
ENSG00000270409	chr3	15732252	15733470	1219	+
ENSG00000270411	chr20	58097267	58097591	325	+
ENSG00000270412	chr9	98943337	98943775	439	-
ENSG00000270413	chrX	114900359	114900574	216	-
